# Basis 2024 - N1332 (Up to date)
# 1270 data points written for 4 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (50.2 m/s)
#
# Time (s),Altitude (m),Total velocity (m/s),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
9.661,800.954,186.361,0.517
9.711,809.954,187.193,0.517
9.761,818.993,188.021,0.517
9.811,828.069,188.844,0.518
9.861,837.183,189.663,0.518
9.911,846.334,190.478,0.519
9.961,855.523,191.288,0.519
10.011,864.748,192.094,0.519
10.061,874.009,192.895,0.52
10.111,883.307,193.692,0.52
10.161,892.642,194.485,0.521
10.211,902.012,195.274,0.521
10.261,911.419,196.058,0.522
10.311,920.861,196.837,0.522
10.361,930.338,197.613,0.522
10.411,939.851,198.383,0.523
10.461,949.398,199.15,0.523
10.511,958.981,199.911,0.524
10.561,968.597,200.669,0.524
10.611,978.247,201.422,0.525
10.661,987.932,202.171,0.525
10.711,997.65,202.915,0.525
10.761,1007.401,203.655,0.526
10.811,1017.187,204.391,0.526
10.861,1027.005,205.122,0.527
10.911,1036.856,205.848,0.527
10.961,1046.74,206.571,0.528
11.011,1056.656,207.288,0.528
11.061,1066.604,208.002,0.528
11.111,1076.584,208.71,0.529
11.161,1086.596,209.415,0.529
11.211,1096.639,210.115,0.53
11.261,1106.713,210.811,0.53
11.311,1116.818,211.502,0.531
11.361,1126.954,212.189,0.531
11.411,1137.121,212.871,0.531
11.461,1147.318,213.549,0.532
11.511,1157.546,214.223,0.532
11.561,1167.803,214.892,0.533
11.611,1178.089,215.557,0.533
11.661,1188.405,216.217,0.534
11.711,1198.75,216.873,0.534
11.761,1209.124,217.524,0.535
11.811,1219.527,218.169,0.535
# Event BURNOUT occurred at t=11.84 seconds
# Event EJECTION_CHARGE occurred at t=11.84 seconds
11.84,1225.522,218.538,0.535
11.883,1234.531,219.087,0.536
11.933,1245.003,219.719,0.536
11.983,1255.502,220.345,0.537
12.033,1266.029,220.966,0.537
12.083,1276.579,221.404,0.537
12.133,1287.137,221.41,0.537
12.183,1297.685,221.083,0.537
# Event BURNOUT occurred at t=12.2 seconds
# Event EJECTION_CHARGE occurred at t=12.2 seconds
12.2,1301.24,220.884,0.537
12.225,1306.565,220.461,0.537
12.263,1314.532,219.83,0.536
12.313,1324.987,219.001,0.536
12.363,1335.4,218.176,0.535
12.413,1345.772,217.355,0.535
12.463,1356.103,216.537,0.534
12.513,1366.393,215.722,0.534
12.563,1376.642,214.911,0.533
12.613,1386.85,214.103,0.533
12.663,1397.018,213.298,0.532
12.713,1407.144,212.497,0.532
12.763,1417.231,211.699,0.531
12.813,1427.278,210.904,0.531
12.863,1437.284,210.112,0.53
12.913,1447.251,209.324,0.53
12.963,1457.178,208.538,0.529
13.013,1467.065,207.756,0.529
13.063,1476.913,206.976,0.528
13.113,1486.722,206.2,0.528
13.163,1496.492,205.427,0.528
13.213,1506.222,204.656,0.527
13.263,1515.914,203.889,0.527
13.313,1525.567,203.124,0.526
13.363,1535.181,202.362,0.526
13.413,1544.757,201.604,0.525
13.463,1554.295,200.848,0.525
13.513,1563.794,200.094,0.525
13.563,1573.256,199.344,0.524
13.613,1582.679,198.596,0.524
